journey_id,persona,title,category,primary_workflow_template_name,primary_template_exists,journey_readiness_status,outcomes_prompt_present,requires_desired_outcomes,requires_timeline,manual_path_status,autonomous_path_status,initiative_created,initiative_id,workflow_started,workflow_execution_id,workflow_terminal_or_gate_status,frontend_path_exists,api_path_exists,browser_subset_tested,error_code,error_message,root_cause_category,evidence_ref
7070b9ab-ac8a-4452-bed0-b8af9624d75a,enterprise,Cyber Incident Response,compliance,Incident Investigation,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,fa4ac835-9066-4638-997a-42e9869136c6,True,baf8dccd-b31d-4c0b-9b70-cd863fb37ce4,,True,True,False,,,env,journey:7070b9ab-ac8a-4452-bed0-b8af9624d75a
d1190c49-1383-4cf6-b8e4-b0f01789491d,enterprise,Data Lake Architecture,operations,Data Pipeline Setup,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,caac1cad-ada5-4304-8f59-06818cd16035,True,27ec52c4-8c62-4b1e-bf66-5ee658e1df2b,,True,True,False,,,env,journey:d1190c49-1383-4cf6-b8e4-b0f01789491d
73e53899-22cc-4669-8cc2-db4790fc96aa,enterprise,Digital Transformation Roadmap,strategy,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,54e92723-ee3d-4b95-82e9-87d43cc588bb,True,713b9c69-d007-4a87-9ad0-23743291c9d4,,True,True,False,,,env,journey:73e53899-22cc-4669-8cc2-db4790fc96aa
35302d9d-91c1-4ab7-ad9b-a114ad261ec2,enterprise,Diversity Annual Report,hr,Content Creation Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,7895c679-f64a-40f7-acf9-1e367c58d65f,True,8ff9af34-c0c7-4934-8f51-1f16841bb9c9,,True,True,False,,,env,journey:35302d9d-91c1-4ab7-ad9b-a114ad261ec2
2ec20c7e-ddd3-41c1-b304-e145528c4231,enterprise,ESG Strategy,strategy,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,4a5abc87-0b9c-4a60-a202-c17241869bb4,True,48733ac9-6fa2-46d7-a943-fbf911795c6c,,True,True,False,,,env,journey:2ec20c7e-ddd3-41c1-b304-e145528c4231
888d235f-cd14-48d1-973c-205b0430d6ee,enterprise,Enterprise-wide ERP Rollout,operations,Roadmap Planning,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,b2ccd2ef-f15b-48b3-a936-f879d7f56f1e,True,5888d737-5602-41e4-8317-c5139c0d2dfe,,True,True,False,,,env,journey:888d235f-cd14-48d1-973c-205b0430d6ee
a21c929c-f3fc-4b27-815e-9f1c3029f875,enterprise,Executive Compensation Review,hr,Performance Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,a3d2ce20-d7af-484c-9550-0af7bc7e1893,True,ac9f6961-0016-4ea9-b5aa-729388fafab5,,True,True,False,,,env,journey:a21c929c-f3fc-4b27-815e-9f1c3029f875
1d8acff8-59ba-4bfd-83ea-9ec9d242c26b,enterprise,GDPR/CCPA Compliance,compliance,GDPR Compliance Audit,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,c7ead318-06e7-4d48-b4c6-a2674fd45651,True,e0c8b16b-3348-405b-8e6b-17cbf75354fc,,True,True,False,,,env,journey:1d8acff8-59ba-4bfd-83ea-9ec9d242c26b
7d089796-2303-4586-9ee9-81a73721b563,enterprise,Global Compliance Audit,compliance,GDPR Compliance Audit,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,e470e478-f1f5-44b6-93e8-06a98a2a9994,True,f70400f2-75fd-4020-a118-e28bfafcce3e,,True,True,False,,,env,journey:7d089796-2303-4586-9ee9-81a73721b563
37909f36-8cfc-4597-9158-d56aaf628fd4,enterprise,Global Knowledge Management,operations,Knowledge Base Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,b7438c6e-b01a-4424-8975-6c42610c33be,True,bb5c5827-c314-430d-816f-12795cada30e,,True,True,False,,,env,journey:37909f36-8cfc-4597-9158-d56aaf628fd4
b25e2bd4-1b61-4905-9466-a2eb36ed4e9f,enterprise,Global Marketing Campaign,marketing,Ad Campaign Management,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,be5b1d0e-efe5-409a-8ede-d9bceec49989,True,9ac84dab-bcc3-4862-9cf9-cc1394548c73,,True,True,False,,,env,journey:b25e2bd4-1b61-4905-9466-a2eb36ed4e9f
70e28754-f009-42e3-b5ad-b369237097c0,enterprise,Global Mobility Program,hr,Policy Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,79d891a1-dc78-434f-bd62-0649a7edf11f,True,a17bafa3-defa-4246-b630-bd1ec83ade65,,True,True,False,,,env,journey:70e28754-f009-42e3-b5ad-b369237097c0
3f9e1ad4-710e-4d02-b943-42f27aa998a8,enterprise,Global Payroll Consolidation,hr,Payroll Processing,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,bc86f99e-2b7e-491a-8ef2-8d6a7d584251,True,055a3f7b-b9ed-40fd-9651-8a7443d131ae,,True,True,False,,,env,journey:3f9e1ad4-710e-4d02-b943-42f27aa998a8
76dfb508-6bad-4319-bb57-eb01ce01e4f9,enterprise,Global Tax Strategy,finance,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,e8442871-9816-47aa-b3e7-e90ef507fc20,True,edf3fe14-41f4-4cdf-a07c-496eca2e4364,,True,True,False,,,env,journey:76dfb508-6bad-4319-bb57-eb01ce01e4f9
860bc9d1-bf7a-45a7-9ea0-fc24bec1169b,enterprise,Innovation Lab Launch,product,Initiative Framework,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,29c1637e-cc0d-48d1-b6cb-39090391f7f5,True,0829d870-c8d9-43ca-8469-4616262fc71d,,True,True,False,,,env,journey:860bc9d1-bf7a-45a7-9ea0-fc24bec1169b
7740ea6e-2744-4824-a729-9257ff501b88,enterprise,Internal Audit Cycle,compliance,Quality Assurance Audit,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,a44e24d8-fb37-4da8-b39a-c0282f1f252e,True,9339d287-d530-4001-a6cc-5a52df096081,,True,True,False,,,env,journey:7740ea6e-2744-4824-a729-9257ff501b88
c1d0b894-913a-410a-8103-2ed2a1582f68,enterprise,Investor Relations Quarterly,strategy,Content Creation Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,0b246f98-eeb1-4f84-9362-22615e158b01,True,5b39b2f4-c840-4361-93de-ce738345bf85,,True,True,False,,,env,journey:c1d0b894-913a-410a-8103-2ed2a1582f68
133ed81a-61ea-4d1b-a48b-73af22a80977,enterprise,Leadership Development Program,hr,Performance Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,7bbcc63c-3282-4b2d-9894-2ad372d53f4e,True,9ac79390-a8be-4381-a06f-de4dba895c06,,True,True,False,,,env,journey:133ed81a-61ea-4d1b-a48b-73af22a80977
82cdff47-3134-491a-b3f5-65d9bd5705d3,enterprise,Legacy System Sunsetting,operations,Roadmap Planning,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,1ec8b0c9-b8c7-4a32-a3e8-1cb0e95de83c,True,1976fc2e-16fb-4760-b673-007caa86f72c,,True,True,False,,,env,journey:82cdff47-3134-491a-b3f5-65d9bd5705d3
691f83f7-ae38-4040-9598-94f1c8aaec3a,enterprise,Mainframe Modernization,operations,Roadmap Planning,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,5a4fd2cd-b09e-42a8-baa3-8ff6f4b65d2f,True,bbcd3a54-2a24-48f9-bf8d-32b2e4eaa7bf,,True,True,False,,,env,journey:691f83f7-ae38-4040-9598-94f1c8aaec3a
d3198081-86e9-4bbd-9581-84bd3749f0b8,enterprise,Merger & Acquisition Integration,strategy,Merger & Acquisition (M&A),True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,aed002a0-b917-4b35-82f9-d7e8a4a4b8db,True,4a5d18ab-d799-4d00-91ac-6e597ea2de7d,,True,True,False,,,env,journey:d3198081-86e9-4bbd-9581-84bd3749f0b8
a517b2d8-a8aa-4887-9945-a7120f1d4c98,enterprise,Product Portfolio Rationalization,product,Roadmap Planning,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,3486cbd0-e573-49fb-ae8b-4a45853998d0,True,474372af-fbe4-4061-990c-2631a5292b6d,,True,True,False,,,env,journey:a517b2d8-a8aa-4887-9945-a7120f1d4c98
061c3a79-ddeb-4ee0-afb0-be18e6f7ae64,enterprise,Real Estate Portfolio,operations,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,57b8737e-2359-4c98-a8cc-fd168b4292d8,True,e1d1e34b-4086-4e2e-9559-f02c974ff9f9,,True,True,False,,,env,journey:061c3a79-ddeb-4ee0-afb0-be18e6f7ae64
6304e8e6-8f08-481b-adf2-d69ff950fa50,enterprise,Shared Services Center,operations,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,05d883e0-5da5-4c1b-b767-9ae657537657,True,f6b96c83-1ed8-489c-8e45-de59114616c3,,True,True,False,,,env,journey:6304e8e6-8f08-481b-adf2-d69ff950fa50
cf90d814-5347-4811-9909-6be4d41051a2,enterprise,Strategic Vendor Review,operations,Vendor Onboarding,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,edc024d0-f663-4222-8915-e63b539fd804,True,5a09f2bd-19c0-4152-a421-4e00adab3382,,True,True,False,,,env,journey:cf90d814-5347-4811-9909-6be4d41051a2
71a5a883-59dc-441b-9bba-fab9b5e54ed9,enterprise,Supply Chain Resilience,operations,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,9f52a396-59aa-47a6-9fea-1f38120ded22,True,90f1f23f-1f5b-432d-a106-568a0794dfda,,True,True,False,,,env,journey:71a5a883-59dc-441b-9bba-fab9b5e54ed9
49eaf40a-2aec-43f4-a8cd-72f00412c9ce,enterprise,Transfer Pricing Study,finance,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,5cefdaa2-2077-4d79-b5db-d04ed5db7402,True,74a9302e-50af-4d9a-88df-5ace99601ca3,,True,True,False,,,env,journey:49eaf40a-2aec-43f4-a8cd-72f00412c9ce
f728982e-6918-40fb-993f-376cb2652706,enterprise,Union Negotiation Strategy,hr,Contract Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,7cbc1d59-4abc-483d-a2fc-f9fa03cc4d42,True,86ce375b-b042-44f6-847a-e15623df88e8,,True,True,False,,,env,journey:f728982e-6918-40fb-993f-376cb2652706
96f134a0-4758-4667-8fb9-57a4ffa90b33,enterprise,Whistleblower Hotline,compliance,Policy Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,f0aee8df-ad66-473d-89d9-8c34dc4795f3,True,888eb5ab-7871-4457-9b2d-9ca6bd9590c5,,True,True,False,,,env,journey:96f134a0-4758-4667-8fb9-57a4ffa90b33
9b0ca51a-2d1f-4ea0-a819-dde849092bc7,enterprise,Zero Trust Security Model,compliance,Policy Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,c8be9708-858f-4200-8f08-e1ebfeb5a4b0,True,fed44a4a-a72b-47f6-90ab-dd6f564aabba,,True,True,False,,,env,journey:9b0ca51a-2d1f-4ea0-a819-dde849092bc7
7ab6c8d4-a47b-4cb0-9729-6c04d50d32c4,sme,Annual Report Design,strategy,Content Creation Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,9651fe80-5b3e-42d8-a9ba-7d2ba92157a9,True,c3824c06-d7e3-411e-b053-7ea477ed1bbb,,True,True,False,,,env,journey:7ab6c8d4-a47b-4cb0-9729-6c04d50d32c4
6bfff025-1ccd-4c22-8125-eb25cf713f1f,sme,Brand Refresh,marketing,Content Creation Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,ed2d0613-836a-4717-bdf0-ff90c675dd16,True,1b4e9dee-54a1-4d97-a101-1aa5d9170ba7,,True,True,False,,,env,journey:6bfff025-1ccd-4c22-8125-eb25cf713f1f
74fd2d5e-696c-4b34-bf8b-48597782ec1f,sme,CRM Migration,operations,Vendor Onboarding,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,f8e0d1e2-aad9-45ac-baef-82cc246f4a38,True,44733c50-0355-4279-8621-d74f454f299b,,True,True,False,,,env,journey:74fd2d5e-696c-4b34-bf8b-48597782ec1f
fd22f348-7b00-424a-ad85-977a77dc0f9d,sme,Cash Flow Forecasting,finance,Financial Reporting,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,f28f3e8f-e2a5-4dfd-81e7-b0e51b2eac5c,True,3b4cd4b1-9c1b-4f71-9b75-59154c14372c,,True,True,False,,,env,journey:fd22f348-7b00-424a-ad85-977a77dc0f9d
2bfb4514-aa70-4ea7-862a-f0d78f7f738a,sme,Compliance Training,legal,Policy Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,70bd2ba2-bd85-48a4-b5c3-ea2dfc2ce8cb,True,b58bb7e6-1d68-4be9-a131-3770cc877101,,True,True,False,,,env,journey:2bfb4514-aa70-4ea7-862a-f0d78f7f738a
a8b85625-4b80-45fa-a2b0-71899f3f1b57,sme,Corporate Social Responsibility,strategy,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,25881ef4-be56-49be-9432-4b703ed1be1f,True,4190694c-b8e8-4e90-be16-7d6a35ff8009,,True,True,False,,,env,journey:a8b85625-4b80-45fa-a2b0-71899f3f1b57
d5e37ed0-9f37-4f9b-ae65-f322a605ed58,sme,Customer Success Playbook,support,Customer Onboarding,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,0d004ef1-f43d-4c5e-9616-522bf7c17470,True,dd156a47-8fcd-4b20-8910-169f65b3eeae,,True,True,False,,,env,journey:d5e37ed0-9f37-4f9b-ae65-f322a605ed58
8942a139-3d24-4192-8907-9e636b84f024,sme,Cybersecurity Audit,operations,GDPR Compliance Audit,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,1884b11e-7ed6-41c8-b0c6-886144916a36,True,e85139cc-a1cb-42e8-9b9d-ab3096ad551a,,True,True,False,,,env,journey:8942a139-3d24-4192-8907-9e636b84f024
4854af43-441f-4b31-945a-83e0e95a0e32,sme,Debt Refinancing,finance,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,8c86ddfa-3610-43a0-bee6-7f6f85ea8634,True,7adbdd64-947c-4ff6-adb3-6bfc43edd626,,True,True,False,,,env,journey:4854af43-441f-4b31-945a-83e0e95a0e32
f5703d63-c034-4c01-a087-1839ddb453fe,sme,Department Budgeting,finance,Budget Planning,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,12c74682-90f6-4bda-b0d6-e7bd465bb0a0,True,e2c86a3b-1813-47d6-a88f-b0d5a2535e69,,True,True,False,,,env,journey:f5703d63-c034-4c01-a087-1839ddb453fe
f08a194f-4f2b-4568-bc6e-4d557f951d89,sme,Disaster Recovery Plan,operations,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,3827b84e-14cd-44cc-838b-4e384690b685,True,fb80e506-5823-440b-86cb-6d2a7a251135,,True,True,False,,,env,journey:f08a194f-4f2b-4568-bc6e-4d557f951d89
5136c92f-56d8-44e3-a59d-dd5be3fc9141,sme,Diversity & Inclusion Initiative,hr,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,b2684e8b-9c8f-47cd-acd3-005a67081d91,True,19b6cc0e-cd4f-4e53-bc49-449523040ad7,,True,True,False,,,env,journey:5136c92f-56d8-44e3-a59d-dd5be3fc9141
f9082e99-be4f-43ba-8062-7ae20e157144,sme,ERP Implementation,operations,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,62024ffc-d6bf-419b-8346-5923ce10c129,True,2fdb619b-d5c8-42af-a1d8-886faacfa6ae,,True,True,False,,,env,journey:f9082e99-be4f-43ba-8062-7ae20e157144
2e2a760e-ae3f-4266-bcd1-e3c87801bc86,sme,Employee Wellness Program,hr,Customer Onboarding,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,26b94153-7451-4bb9-9891-494516f14c9a,True,d365acef-333e-4ac3-862d-0e7a59e447c9,,True,True,False,,,env,journey:2e2a760e-ae3f-4266-bcd1-e3c87801bc86
5848799a-b1c7-4ac4-8fcc-a3aa937f08fa,sme,Expense Policy Update,operations,Policy Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,e78f188c-5564-4a4a-b7db-d0cf4c01d4d8,True,c13b5fb1-7ce3-4fec-a02f-7fd988ce5140,,True,True,False,,,env,journey:5848799a-b1c7-4ac4-8fcc-a3aa937f08fa
12cba679-f2f2-4bdb-b207-4b6576374bb5,sme,IT Asset Lifecycle,operations,Vendor Onboarding,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,49705579-4c30-49d8-91ff-88d8776cae79,True,8752f73e-05f2-4e73-a1a0-3e71bd4cfcff,,True,True,False,,,env,journey:12cba679-f2f2-4bdb-b207-4b6576374bb5
01a00d20-f798-4223-9d8d-6945d7151eed,sme,Insurance Renewal,operations,Vendor Onboarding,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,edf9c0a0-b4b4-4a3a-80da-a925a527ca04,True,948bc621-25ee-47e8-b7eb-7813eea69041,,True,True,False,,,env,journey:01a00d20-f798-4223-9d8d-6945d7151eed
861e8745-810c-4c12-ad1a-1b7c95fe1b58,sme,Internship Program,hr,Recruitment Pipeline,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,f81be6b7-e58d-4f88-b118-8e2c8de8e018,True,88c214f9-3303-4da1-8e7d-98ff7b8da7a9,,True,True,False,,,env,journey:861e8745-810c-4c12-ad1a-1b7c95fe1b58
83074c54-4afc-4139-96d6-54ed87623d23,sme,Inventory Turnover Analysis,operations,Pipeline Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,ebec0be9-1926-4a67-ba1d-b727d095d80e,True,f5a4b024-9f5b-4f7b-9ad5-27433683791d,,True,True,False,,,env,journey:83074c54-4afc-4139-96d6-54ed87623d23
6f44fa80-c28b-4798-9fe2-fca9a3284e54,sme,Key Account Management,sales,Account Renewal,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,deb43c66-8a44-4041-82c2-1223231abc6f,True,bbe8310d-23fd-4301-8b62-b0ebfded0bdc,,True,True,False,,,env,journey:6f44fa80-c28b-4798-9fe2-fca9a3284e54
bce3016c-a660-4f54-be92-d19980b6ca2f,sme,Leadership Offsite,strategy,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,766cbc7f-b0ca-4d5f-81e1-553428b0ce18,True,331262c2-8242-4c38-8165-29de97c3aa1c,,True,True,False,,,env,journey:bce3016c-a660-4f54-be92-d19980b6ca2f
a41e8183-efac-4b60-bdb2-7b043ef314a2,sme,Legal Retainer Review,legal,Contract Review,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,2b5e2e61-d42c-4e37-a1e9-a094b7ea4369,True,812f116c-49a3-494e-b220-6cfdd13aaa82,,True,True,False,,,env,journey:a41e8183-efac-4b60-bdb2-7b043ef314a2
8588d365-e7ff-4aa7-845f-77744695bb40,sme,Loyalty Program Revamp,marketing,Email Nurture Sequence,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,cd350594-9919-4b6a-910d-1ef90f682be6,True,57805123-1696-4482-9cf8-8274a58f2015,,True,True,False,,,env,journey:8588d365-e7ff-4aa7-845f-77744695bb40
a005f222-ce8c-4c00-88df-44ce91aa1aaa,sme,Management Training Program,hr,Strategic Planning Cycle,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,be2f69d3-97a6-4810-b28e-4ada44e14c87,True,af997b06-84a6-4d15-ab6c-1aa88fb32f06,,True,True,False,,,env,journey:a005f222-ce8c-4c00-88df-44ce91aa1aaa
a575b238-b746-4a6f-b1b4-11f652d537bb,sme,NPS Survey Campaign,support,Win/Loss Analysis,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,15acc3b0-2935-491e-9be7-a164ee3292b3,True,ae3b4572-6f67-4ff2-8f83-c194107fd97e,,True,True,False,,,env,journey:a575b238-b746-4a6f-b1b4-11f652d537bb
30a8b0f8-5e56-490d-8bd5-e683db673171,sme,New Market Expansion,strategy,Competitor Analysis Workflow,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,ab081f1d-44b1-4971-a768-004b63dbe56f,True,2962b69b-ac4c-4b9e-92f3-a6146b44eeec,,True,True,False,,,env,journey:30a8b0f8-5e56-490d-8bd5-e683db673171
843d21f3-9e59-458b-a878-0032d16a162a,sme,Office Hybrid Policy,hr,Policy Update,True,ready,True,True,True,PARTIAL_START_ONLY,BLOCKED_AUTONOMY_ENV_CONFIG,True,77341a8d-c1de-44f8-89a3-1941285be254,True,6b319993-d4cb-4b5c-a7ec-d4094efd2baf,,True,True,False,,,env,journey:843d21f3-9e59-458b-a878-0032d16a162a
